timestamp,value,type1,type2,issueId,companyId,name,identifier,isin,alfa,market,currency,type,quality
2024-08-22T12:42:59.400000,34.5,ohlc,high,11797,175,AALBERTS NV,issueid:11797,NL0000852564,AALB,XAMS,EUR,AAN,REALTIME
2024-08-22T13:00:59.400000,34.5,ohlc,high,11797,175,AALBERTS NV,issueid:11797,NL0000852564,AALB,XAMS,EUR,AAN,REALTIME
2024-08-22T13:32:00.600000,34.5,ohlc,high,11797,175,AALBERTS NV,issueid:11797,NL0000852564,AALB,XAMS,EUR,AAN,REALTIME
2024-08-22T14:00:00.000000,34.6,ohlc,high,11797,175,AALBERTS NV,issueid:11797,NL0000852564,AALB,XAMS,EUR,AAN,REALTIME
2024-08-22T14:30:59.400000,34.58,ohlc,high,11797,175,AALBERTS NV,issueid:11797,NL0000852564,AALB,XAMS,EUR,AAN,REALTIME
2024-08-22T15:00:00.000000,34.6,ohlc,high,11797,175,AALBERTS NV,issueid:11797,NL0000852564,AALB,XAMS,EUR,AAN,REALTIME
2024-08-22T15:35:00.600000,34.6,ohlc,high,11797,175,AALBERTS NV,issueid:11797,NL0000852564,AALB,XAMS,EUR,AAN,REALTIME
2024-08-22T16:00:00.000000,34.56,ohlc,high,11797,175,AALBERTS NV,issueid:11797,NL0000852564,AALB,XAMS,EUR,AAN,REALTIME
2024-08-22T16:32:00.600000,34.6,ohlc,high,11797,175,AALBERTS NV,issueid:11797,NL0000852564,AALB,XAMS,EUR,AAN,REALTIME
2024-08-22T17:00:00.000000,34.6,ohlc,high,11797,175,AALBERTS NV,issueid:11797,NL0000852564,AALB,XAMS,EUR,AAN,REALTIME
2024-08-22T17:35:00.600000,34.42,ohlc,high,11797,175,AALBERTS NV,issueid:11797,NL0000852564,AALB,XAMS,EUR,AAN,REALTIME
2024-08-22T09:00:00.000000,34.3,ohlc,low,11797,175,AALBERTS NV,issueid:11797,NL0000852564,AALB,XAMS,EUR,AAN,REALTIME
2024-08-22T09:30:00.000000,34.3,ohlc,low,11797,175,AALBERTS NV,issueid:11797,NL0000852564,AALB,XAMS,EUR,AAN,REALTIME
2024-08-22T10:02:00.600000,34.4,ohlc,low,11797,175,AALBERTS NV,issueid:11797,NL0000852564,AALB,XAMS,EUR,AAN,REALTIME
2024-08-22T10:33:00.000000,34.58,ohlc,low,11797,175,AALBERTS NV,issueid:11797,NL0000852564,AALB,XAMS,EUR,AAN,REALTIME
2024-08-22T11:00:59.400000,34.58,ohlc,low,11797,175,AALBERTS NV,issueid:11797,NL0000852564,AALB,XAMS,EUR,AAN,REALTIME
2024-08-22T11:30:59.400000,34.48,ohlc,low,11797,175,AALBERTS NV,issueid:11797,NL0000852564,AALB,XAMS,EUR,AAN,REALTIME
2024-08-22T12:00:59.400000,34.5,ohlc,low,11797,175,AALBERTS NV,issueid:11797,NL0000852564,AALB,XAMS,EUR,AAN,REALTIME
